MasterSiteCode,LocalWellNumber,Date,MilitaryTime,NoMeasurement,QuestionableMeasurement,ReadingRP,ReadingWS,RPtoWS,RPElevation,GSElevation,WSElevation,GStoWS,MeasurementMethod,MeasurementAccuracy,CollectingCoopAgency,VoluntaryorCASGEM,Commentsh
348205N1182465W001,344914118144101,3/12/2014,00:00,,,176.75,0,176.75,2388,2388,2211.25,176.75,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/2/2015,00:00,,,178.75,0,178.75,2388,2388,2209.25,178.75,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,7/28/2015,00:00,,,178.7,0,178.7,2388,2388,2209.3,178.7,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/30/2016,00:00,,,178.35,0,178.35,2388,2388,2209.65,178.35,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,8/2/2016,00:00,,,178.42,0,178.42,2388,2388,2209.58,178.42,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/8/2017,00:00,,,178.26,0,178.26,2388,2388,2209.74,178.26,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,8/2/2017,09:08,,,178.44,0,178.44,2388,2388,2209.56,178.44,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/21/2018,12:53,,,178.03,0,178.03,2388,2388,2209.97,178.03,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,10/10/2018,11:18,,,177.85,0,177.85,2388,2388,2210.15,177.85,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/27/2019,07:44,,,177.27,0,177.27,2388,2388,2210.73,177.27,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,8/5/2019,14:51,,,177.9,0,177.9,2388,2388,2210.1,177.9,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,4/29/2020,15:18,,,177.53,0,177.53,2388,2388,2210.47,177.53,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/24/2009,00:00,,,177.28,0,177.28,2390.75,2390.75,2213.47,177.28,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348205N1182465W001,344914118144101,3/22/2010,00:00,,,177.13,0,177.13,2390.75,2390.75,2213.62,177.13,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/29/2016,00:00,,,266.42,0,266.42,2642.4,2642.4,2375.98,266.42,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,8/3/2016,00:00,,,266.48,0,266.48,2642.4,2642.4,2375.92,266.48,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/7/2017,00:00,,,265.32,0,265.32,2642.4,2642.4,2377.08,265.32,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,8/2/2017,15:11,,,264.48,0,264.48,2642.4,2642.4,2377.92,264.48,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/20/2018,16:32,7 - Special/Other,,,,,2642.4,2642.4,,,,,United States Geological Survey,CASGEM,Obstruction was encountered in well
348336N1184477W001,345001118264501,10/10/2018,10:50,,,258.64,0,258.64,2642.4,2642.4,2383.76,258.64,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/26/2019,16:17,,,256.41,0,256.41,2642.4,2642.4,2385.99,256.41,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,8/5/2019,14:10,,,255.19,0,255.19,2642.4,2642.4,2387.21,255.19,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,4/27/2020,13:39,,,250.83,0,250.83,2642.4,2642.4,2391.57,250.83,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,12/31/2020,12:00,7 - Special/Other,,,,,2642.4,2642.4,,,,,United States Geological Survey,CASGEM,Unable to record water level.
348336N1184477W001,345001118264501,3/31/2011,00:00,,,275.45,0,275.45,2642.4,2642.4,2366.95,275.45,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/21/2012,00:00,,,275.12,0,275.12,2642.4,2642.4,2367.28,275.12,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,4/3/2013,00:00,,,272.05,0,272.05,2642.4,2642.4,2370.35,272.05,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/12/2014,00:00,,,267.8,0,267.8,2642.4,2642.4,2374.6,267.8,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/3/2015,00:00,,,266.29,0,266.29,2642.4,2642.4,2376.11,266.29,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,7/28/2015,00:00,,,266.83,0,266.83,2642.4,2642.4,2375.57,266.83,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/24/2009,00:00,,,279.28,0,279.28,2645.24,2645.24,2365.96,279.28,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348336N1184477W001,345001118264501,3/23/2010,00:00,,,276.73,0,276.73,2645.24,2645.24,2368.51,276.73,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/5/2015,00:00,,,106.79,0,106.79,2279.77,2279.77,2172.98,106.79,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/19/2014,00:00,,,106.23,0,106.23,2279.77,2279.77,2173.54,106.23,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,8/1/2017,16:43,,,106.88,0,106.88,2279.77,2279.77,2172.89,106.88,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/21/2018,17:00,,,107.2,0,107.2,2279.77,2279.77,2172.57,107.2,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,10/10/2018,14:00,,,107.68,0,107.68,2279.77,2279.77,2172.09,107.68,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/29/2016,00:00,,,106.89,0,106.89,2279.77,2279.77,2172.88,106.89,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,7/30/2015,00:00,,,106.38,0,106.38,2279.77,2279.77,2173.39,106.38,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,8/2/2016,00:00,,,107.16,0,107.16,2279.77,2279.77,2172.61,107.16,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/7/2017,00:00,,,107.25,0,107.25,2279.77,2279.77,2172.52,107.25,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/25/2019,15:05,,,107.79,0,107.79,2279.77,2279.77,2171.98,107.79,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,8/6/2019,12:24,,,107.9,0,107.9,2279.77,2279.77,2171.87,107.9,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,4/27/2020,09:58,,,108.01,0,108.01,2279.77,2279.77,2171.76,108.01,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,8/18/2020,14:10,,,108.14,0,108.14,2279.77,2279.77,2171.63,108.14,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/6/2013,15:35,,,105.82,0,105.82,2279.77,2279.77,2173.95,105.82,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,3/21/2018,17:00,,,107.2,0,107.2,2279.77,2279.77,2172.57,107.2,UNK - Unknown,0.1 Ft,US Geological Survey,CASGEM,
348475N1178151W001,345051117485001,3/25/2009,08:11,,,104.47,0,104.47,2279.77,2279.77,2175.3,104.47,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,3/16/2010,00:00,,,105.08,0,105.08,2279.77,2279.77,2174.69,105.08,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,9/14/2012,08:50,,,105.84,0,105.84,2279.77,2279.77,2173.93,105.84,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,3/23/2011,06:50,,,105.3,0,105.3,2279.77,2279.77,2174.47,105.3,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,9/24/2011,09:21,,,105.46,0,105.46,2279.77,2279.77,2174.31,105.46,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,3/21/2012,08:46,,,105.64,0,105.64,2279.77,2279.77,2174.13,105.64,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348475N1178151W001,345051117485001,9/23/2010,06:47,,,105.19,0,105.19,2279.77,2279.77,2174.58,105.19,UNK - Unknown,0.1 Ft,Mojave Water Agency,CASGEM,
348661N1178940W001,345158117533201,8/14/2018,17:07,,,114.92,0,114.92,2283.02,2283.02,2168.1,114.92,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/16/2018,14:05,,,114.6,0,114.6,2283.02,2283.02,2168.42,114.6,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/1/2017,15:58,,,114.61,0,114.61,2283.02,2283.02,2168.41,114.61,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/7/2017,00:00,,,114.63,0,114.63,2283.02,2283.02,2168.39,114.63,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/2/2016,00:00,,,114.53,0,114.53,2283.02,2283.02,2168.49,114.53,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/29/2016,00:00,,,114.23,0,114.23,2283.02,2283.02,2168.79,114.23,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,7/29/2015,00:00,,,115.3,0,115.3,2283.02,2283.02,2167.72,115.3,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/5/2015,00:00,,,115.25,0,115.25,2283.02,2283.02,2167.77,115.25,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/19/2014,00:00,,,115.42,0,115.42,2283.02,2283.02,2167.6,115.42,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/7/2013,00:00,,,116.9,0,116.9,2283.02,2283.02,2166.12,116.9,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/5/2013,00:00,,,114.63,0,114.63,2283.02,2283.02,2168.39,114.63,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,9/13/2012,00:00,,,116.3,0,116.3,2283.02,2283.02,2166.72,116.3,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/21/2012,00:00,,,114.89,0,114.89,2283.02,2283.02,2168.13,114.89,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/20/2012,00:00,,,113.59,0,113.59,2283.02,2283.02,2169.43,113.59,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,9/24/2011,00:00,,,114.04,0,114.04,2283.02,2283.02,2168.98,114.04,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/24/2011,00:00,,,114.09,0,114.09,2283.02,2283.02,2168.93,114.09,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/18/2020,10:15,,,115.33,0,115.33,2283.02,2283.02,2167.69,115.33,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,6/30/2020,12:00,7 - Special/Other,,,,,2283.02,2283.02,,,,,United States Geological Survey,CASGEM,Unable to record water level.
348661N1178940W001,345158117533201,3/26/2019,13:50,,,114.83,0,114.83,2283.02,2283.02,2168.19,114.83,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,8/6/2019,12:54,,,115.11,0,115.11,2283.02,2283.02,2167.91,115.11,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/16/2010,00:00,,,114.64,0,114.64,2285.67,2285.67,2171.03,114.64,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,9/23/2009,00:00,,,116.35,0,116.35,2285.67,2285.67,2169.32,116.35,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,3/25/2009,00:00,,,114.69,0,114.69,2285.67,2285.67,2170.98,114.69,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
348661N1178940W001,345158117533201,9/21/2010,00:00,,,117.51,0,117.51,2285.67,2285.67,2168.16,117.51,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/23/2011,00:00,,,57.6,0,57.6,2290,2290,2232.4,57.6,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/23/2012,00:00,,,57.57,0,57.57,2290,2290,2232.43,57.57,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/5/2013,00:00,,,57.76,0,57.76,2290,2290,2232.24,57.76,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/18/2014,00:00,,,58.09,0,58.09,2290,2290,2231.91,58.09,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/5/2015,00:00,,,58.4,0,58.4,2290,2290,2231.6,58.4,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,8/1/2015,10:00,9 - Temporarily inaccessible,,,,,2290,2290,,,,,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/29/2016,00:00,,,58.75,0,58.75,2290,2290,2231.25,58.75,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,8/2/2016,00:00,,,58.81,0,58.81,2290,2290,2231.19,58.81,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/7/2017,00:00,,,58.97,0,58.97,2290,2290,2231.03,58.97,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,8/1/2017,14:35,,,57.97,0,57.97,2290,2290,2232.03,57.97,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/16/2018,10:00,,,59.26,0,59.26,2290,2290,2230.74,59.26,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,8/20/2018,10:42,,,58.88,0,58.88,2290,2290,2231.12,58.88,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/26/2019,10:00,,,59.74,0,59.74,2290,2290,2230.26,59.74,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,8/6/2019,11:11,,,59.87,0,59.87,2290,2290,2230.13,59.87,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,6/30/2020,12:00,7 - Special/Other,,,,,2290,2290,,,,,United States Geological Survey,CASGEM,Unable to record water level.
349055N1178818W001,345420117524801,12/31/2020,12:00,7 - Special/Other,,,,,2290,2290,,,,,United States Geological Survey,CASGEM,Unable to record water level.
349055N1178818W001,345420117524801,3/17/2010,00:00,,,57.56,0,57.56,2292.63,2292.63,2235.07,57.56,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349055N1178818W001,345420117524801,3/26/2009,00:00,,,57.42,0,57.42,2292.63,2292.63,2235.21,57.42,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349701N1188365W001,MW1,10/1/2019,00:00,,,153.8,1,152.8,963,963,810.2,152.8,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349701N1188365W001,MW1,2/16/2017,00:00,,,160.5,0.6,159.9,963,963,803.1,159.9,ES - Electric sounder measurement,Unknown,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349701N1188365W001,MW1,10/2/2018,00:00,,,159.1,0.6,158.5,963,963,804.5,158.5,ES - Electric sounder measurement,0.1 Ft,White Wolf GSA,CASGEM,
349701N1188365W001,MW1,2/4/2020,00:00,,,156.9,0.6,156.3,963,963,806.7,156.3,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349701N1188365W001,MW1,2/12/2018,00:00,,,161.2,0.6,160.6,963,963,802.4,160.6,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349701N1188365W001,MW1,4/4/2019,00:00,,,158.4,0.6,157.8,963,963,805.2,157.8,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349701N1188365W001,MW1,10/2/2017,00:00,,,160.8,0.6,160.2,963,963,802.8,160.2,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,2/16/2017,00:00,,9 - Acoustical sounder,98.1,1,97.1,950,950,852.9,97.1,AS - Acoustic or sonic sounder,Unknown,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,10/2/2017,00:00,,9 - Acoustical sounder,100.2,1,99.2,950,950,850.8,99.2,AS - Acoustic or sonic sounder,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,10/2/2018,00:00,,9 - Acoustical sounder,103.3,1,102.3,950,950,847.7,102.3,AS - Acoustic or sonic sounder,0.1 Ft,White Wolf GSA,CASGEM,
349764N1188520W002,MW4B,2/12/2018,00:00,,9 - Acoustical sounder,100.4,1,99.4,950,950,850.6,99.4,AS - Acoustic or sonic sounder,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,4/4/2019,00:00,,9 - Acoustical sounder,103.9,1,102.9,950,950,847.1,102.9,AS - Acoustic or sonic sounder,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,10/1/2019,00:00,9 - Temporarily inaccessible,,,,,950,950,,,,,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,11/18/2019,00:00,,,97,1,96,950,950,854,96,AS - Acoustic or sonic sounder,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349764N1188520W002,MW4B,2/3/2020,00:00,,9 - Acoustical sounder,101.4,1,100.4,950,950,849.6,100.4,AS - Acoustic or sonic sounder,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,2/3/2020,00:00,,,193.4,1,192.4,905,905,712.6,192.4,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,10/1/2019,00:00,,8 - Oil or foreign substance in casing,157.1,0.6,156.5,905,905,748.5,156.5,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,4/4/2019,00:00,,,188.2,1,187.2,905,905,717.8,187.2,ES - Electric sounder measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,10/2/2018,00:00,,,156.5,1,155.5,905,905,749.5,155.5,ST - Steel tape measurement,0.1 Ft,White Wolf GSA,CASGEM,
349836N1188439W001,MW3A,2/16/2017,00:00,,,154.5,1,153.5,905,905,751.5,153.5,ST - Steel tape measurement,Unknown,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,10/2/2017,00:00,,,161,1,160,905,905,745,160,ST - Steel tape measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349836N1188439W001,MW3A,2/12/2018,00:00,,,161,1,160,905,905,745,160,ST - Steel tape measurement,0.1 Ft,Wheeler Ridge-Maricopa Water Storage District,CASGEM,
349975N1178449W001,345951117503501,3/26/2019,11:15,,,133.57,0,133.57,2304.22,2304.22,2170.65,133.57,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,8/18/2020,12:30,,,134.03,0,134.03,2304.22,2304.22,2170.19,134.03,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,6/30/2020,12:00,7 - Special/Other,,,,,2304.22,2304.22,,,,,United States Geological Survey,CASGEM,Unable to record water level.
349975N1178449W001,345951117503501,8/6/2019,11:44,,,133.71,0,133.71,2304.22,2304.22,2170.51,133.71,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,8/14/2018,16:10,,,133.25,0,133.25,2304.22,2304.22,2170.97,133.25,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,3/16/2018,14:42,,,133.05,0,133.05,2304.22,2304.22,2171.17,133.05,ES - Electric sounder measurement,0.01 Ft,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,8/1/2017,15:02,,,132.79,0,132.79,2304.22,2304.22,2171.43,132.79,ES - Electric sounder measurement,Unknown,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,3/7/2017,00:00,,,132.65,0,132.65,2304.22,2304.22,2171.57,132.65,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,8/2/2016,00:00,,,132.46,0,132.46,2304.22,2304.22,2171.76,132.46,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,3/29/2016,00:00,,,132.4,0,132.4,2304.22,2304.22,2171.82,132.4,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,7/29/2015,00:00,,,132.08,0,132.08,2304.22,2304.22,2172.14,132.08,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
349975N1178449W001,345951117503501,3/6/2015,00:00,,,132.02,0,132.02,2304.22,2304.22,2172.2,132.02,UNK - Unknown,Unknown,United States Geological Survey,CASGEM,
